Zb
3
Long
Lat
Zb
-112.1707	26.8906	11.88
-114.3018	27.4272	12.16
-105.5073	22.6990	11.92
-109.2472	29.9692	12.15
-106.4301	21.5372	12.02
-106.2300	28.0920	12.02
-106.9748	25.7791	12.06
-105.5900	30.1180	11.88
-97.9627	21.2063	12.70
-98.2738	20.6297	12.24
-97.1070	20.0428	12.56
-113.6106	31.7191	11.98
-114.6324	30.6101	12.42
-99.2422	17.3744	12.18
-113.6564	28.4078	12.14
-115.4843	31.7346	12.54
-101.9880	24.4135	10.70
-110.5266	28.8210	11.85
-110.4594	28.2423	12.37
-109.1550	28.2309	12.24
-103.1111	26.7712	11.50
-91.4659	17.7379	13.06
-93.3102	17.2771	12.10
-112.0601	24.8098	11.54
-106.5430	27.2220	11.74
-106.4329	21.8263	11.68
-114.2530	29.2704	11.64
-110.9488	30.8496	10.71
-103.5257	28.3498	12.30
-102.0424	29.4696	11.92
-94.8723	16.2035	12.42
-114.7657	29.2311	11.88
-110.5466	29.1140	10.85
-105.1953	22.4106	10.27
-102.3444	24.2640	10.58
-105.2520	28.0970	11.82
-110.4280	27.6952	12.16
-94.0279	15.2948	12.28
-106.5950	30.6870	10.87
-106.1800	26.3590	11.32
-105.2180	26.3640	12.26
-99.5033	20.9196	12.12
-97.6717	19.1805	12.28
-106.7015	23.7829	11.96
-100.0499	18.3269	11.82
-92.3214	14.9419	12.44
-113.9751	29.0645	12.26
-108.5032	28.2206	12.49
-101.6691	24.8414	11.45
-114.7506	32.2108	11.69
-109.9449	30.8453	9.49
-103.7176	20.8755	11.89
-112.3986	27.8702	11.44
-111.7264	27.6220	10.52
-95.0987	17.6601	12.52
-101.3473	24.5579	12.07
-100.3233	20.6121	12.54
-106.6519	25.4943	11.70
-108.5841	26.2545	12.48
-107.1470	26.6370	11.88
-110.1986	28.8195	12.25
-105.5083	22.9880	12.58
-103.7109	20.2966	10.93
-113.0236	31.3022	12.16
-96.5505	16.7402	12.72
-115.2418	31.3610	12.78
-108.2544	30.2423	12.96
-102.7134	22.1056	11.93
-101.5533	21.4532	11.86
-114.2722	30.3481	11.76
-95.9411	17.0117	12.90
-114.5323	27.1821	12.50
-107.2310	29.2340	11.82
-106.5510	27.8000	11.89
-97.1351	17.3339	12.64
-112.2435	31.3142	12.26
-111.6511	30.4482	12.08
-111.0510	26.0857	11.31
-102.0050	21.5892	12.81
-104.2830	26.9400	12.01
-101.6769	25.8997	11.82
-100.6248	16.6022	7.78
-109.8886	24.2359	11.58
-110.7886	24.2187	11.88
-114.1875	28.5955	12.58
-114.0703	27.6719	11.94
-108.9190	30.2545	13.11
-105.3803	26.0810	11.93
-114.5041	27.2840	12.27
-110.8557	24.5035	11.62
-108.8930	28.5167	10.44
-109.3175	23.7581	10.40
-111.0521	24.6438	11.30
-111.3000	25.3538	11.90
-111.9826	31.3301	12.48
-108.5672	29.3814	11.66
-105.9190	29.8270	12.70
-111.4368	27.9538	11.52
-103.3924	19.2246	12.58
-113.4770	28.9578	13.10
-109.2081	23.3962	11.34
-109.5603	23.9863	11.30
-103.6110	26.6460	12.02
-112.1435	27.0379	12.60
-110.5440	29.6916	10.93
-105.1934	20.9650	11.86
-110.7856	28.2432	12.48
-106.5550	28.0890	11.98
-103.3699	20.3316	12.59
-98.3979	19.1843	10.12
-110.4090	27.4061	12.60
-114.1658	28.3703	12.84
-115.8214	32.3827	12.60
-101.3265	23.4027	13.22
-105.8620	26.6500	12.30
-103.6491	21.5379	12.77
-110.5279	28.5322	12.35
-106.2230	27.5140	12.62
-101.0007	22.5404	13.53
-103.9320	26.6490	12.45
-111.7044	27.3329	10.66
-95.4139	17.3848	11.62
-104.5760	26.6520	12.42
-105.4094	22.8623	12.96
-98.0618	23.2637	11.99
-103.9517	22.4073	11.54
-105.3749	24.3471	12.01
-102.5271	27.7059	12.04
-112.5398	30.3023	11.78
-100.6248	18.3269	12.58
-103.9550	27.5160	12.51
-105.8171	22.4086	11.89
-103.0870	19.3090	12.88
-98.0638	22.9746	11.62
-102.2490	28.6945	12.04
-110.0500	24.2159	12.74
-115.0826	27.5926	12.12
-100.0130	20.6908	12.82
-110.5819	30.2704	12.08
-108.5843	29.9587	13.11
-97.4576	16.4739	13.10
-105.3784	25.5031	11.59
-101.9936	23.9494	13.49
-110.9009	25.5078	11.92
-101.5866	27.0328	12.38
-102.0621	18.3269	12.70
-99.7624	17.1771	11.24
-97.1197	17.9119	13.08
-95.9315	17.3007	13.06
-113.9537	28.8395	12.90
-116.1720	32.0544	11.68
-99.0003	22.3992	12.28
-107.1950	27.5020	9.62
-110.4609	27.9534	13.16
-108.8786	23.1203	10.82
-97.4433	17.0520	13.16
-94.7974	17.6459	12.98
-94.2601	16.4617	13.10
-114.7232	32.0194	11.92
-107.3214	25.1569	13.23
-116.5336	32.2581	12.43
-106.5900	30.3980	13.91
-106.8210	26.3520	11.23
-116.5140	31.4788	12.61
-106.2330	28.3810	12.87
-102.1720	19.5560	11.32
-103.4994	17.7520	6.28
-112.1659	29.0449	13.02
-92.3489	14.7306	12.84
-110.2092	23.0990	12.42
-109.8857	29.3989	12.17
-105.0588	22.9023	12.87
-104.2560	26.3620	12.77
-99.5043	21.2088	12.26
-88.9559	21.1391	8.38
-96.8504	16.7482	13.28
-110.5416	24.4440	12.88
-103.6110	23.7029	12.55
-105.5400	26.6520	12.80
-106.2260	27.8030	12.76
-109.2213	29.6804	13.05
-101.2542	26.4882	12.70
-111.4020	27.6413	11.80
-108.5937	23.7143	10.84
-111.8230	27.3290	11.45
-103.0152	22.6875	12.55
-106.8610	26.9300	13.12
-101.1059	24.9274	13.14
-109.9965	22.8363	12.38
-110.1458	23.8330	12.53
-108.1775	28.2142	12.98
-106.2500	29.8250	12.92
-116.8509	31.4796	11.59
-110.6161	25.6520	11.84
-93.3825	16.1244	13.30
-114.1988	32.0583	12.80
-114.2801	27.2017	13.14
-104.8970	26.3640	12.94
-105.9040	28.0940	12.76
-105.8970	27.2280	12.51
-105.5576	20.3555	13.32
-104.9260	28.9640	11.52
-102.6647	23.9804	12.04
